SUSIRAPINE (9) | aspirines,parisiens[inspiré+A,niaiser+P]
LIBOMAJECO (7) | colombe[comblé+O]
UCAMANETAN (8) | menaçant[amenant+C]
PIXEEGUNIN (9) | ingénieux (x)
ESOPETETOF (7) | péottes, pesette
PITISECIJE (7) | ipséité[pitiés+E]
MISECSODAW (8) | acidoses[acides+O,associé+D], cosmides
OCONEMIENI (9) | néocomien[économie+N]
FUTISAGIRA (7) | surfait[fruits+A]
FATOLATUCU (6) | afocal, calfat, aoûtat[atout+A]
AQUHELELAR (9) | aquarelle, aquarellé(adj)[allurée+AQ(adj)]
ECELUSELOR (10)| écrouelles (recollées,écroulées,reclouées, coléreuse,urcéolées(adj))
GONOHOPIRE (9) | gonophore (x) ((orphéon[honoré+P]))
UBIRORINEL (9) | boulinier(e), urobiline (bourrine(in),ribouler(vi),robinier(nm))
ESUTARAQIS (9) | tarasques[traques+A] (astiqués/er[traqués+I],qaraïtes,quassier[risqués+A],sautiers)
NUDALIFINE (9) | laudinien (induline+A) ((inuline+D...))
URESIBITID (9) | distribué (turbides+I) ((biturés+D...))
TACILEBIDA (8) | acidalie
NPEPASITAQ (9) | appesanti, antipapes[papaïnes+T, appentis+E(inv)]
REPOSUDODU (8) | ourdoues°, uropodes[poudres+O]
FISETANOSO (8) | sofiotes(nf), stanoise°[oasiens+T,atonier+S]
EHEZACIRUD (9) | chaudière[échauder+I](chaudrée(nf),décideur,eucaride)
RISESUSAVE (10)| ravisseuse(eur) (asservies,aussières(nf))
CORAPERISO (8) | câpriers[aspirer+C](nm),copaïers[opiacé+R(adj),aporie+C],corsaire[croiser+A],perçoirs[sorcier+P],reposoir
AFOMEMISEN (8) | séminome[nommées+I]
PACERASODI (9) | capoeiras[copaïer+A]
MESETAVOLE (8) | molestée,moletées(vt),solvatée(adj),tavelées(vt)
DUGESUSORA (9) | surdosage,sous-garde(s),rougeauds (argouses,rousseau,soudages,soudeurs(ause),surdoués(adj),soudures)
IMINANECEF (8) | féminine,financée[feniane+C,caféiné+N(adj)],inanimée(adj),méfiance[caféine+M],nanifiée(vt)[feniane+I]
OSUHOJOMEN (6) | houmos(inv,ou hommos(inv)),jomons
IGELERIMIB (7) | regimbé(vt,+regimbeur/euse)[brimée+G,émigré+B,grimée+B]
ADEMIPAGIF (7) | agamidé(nm) (agamie, damage, pagaie)
NOSISURIZE (8) | sizerins(nm)[siniser+Z,iriens+Z],usiniers(ière)[réunis+I]
QENOCOSENO (7) | énoncés,nocéens,séneçon[connes+E]
MCARUTILET (10)| multicarte (matricule[articulé+M,miraculé+T(adj)])
ZISACEDIXO (8) | oxacides[acidose+X]
LRETEMITEM (8) | témérité,émietter[émettre+I,méritée+T],merlette(nf)[lettrée+M(adj)]
MEDUDISELO (9) | demi-solde(s)[démolies+D],démodulés(vt)[démoulés+D]
ONOLIPENEG (9) | pénologie [néologie+P]
PUSUSECEDE (8) | décussée(adj), dupeuses(eur)
UPOROPICAN (8) | croupion[coupoir+N](croupon,popcorn)
UTESELODUN (9) | onduleuse(eur,eux),noduleuse(eux)
OHALERINOR (9) | honoraire (lorraine)
TSIREMUMES (9) | surestimé (métisser,mutismes,tireuses,mireuses,miteuses,resitués,...)
DOLUSOKUMN (8) | loukoums, Moulouds (koudous(ou coudou),lokoums)
SEMIRANITA (10)| martinaise°[Martinis+A],marianiste(amnistier[raisinet+M],arianisme,[amarinés+I],sanitaire[raisinet+A])
RIVAPEFUEU (8) | fauverie,vipéreau[pieuvre+A](épaufré(vt),pare-feu(x),pieuvre[prévue+I])
IIREFUMESO (9) | mire-oeuf(s)[fumerie+O],muséifier(vt)[foireuse,frimeuse,fumeries,isomérie,serfouie(vt),suiforme)
IRESORESES (9) | rosseries [rosières+S]
SILOCECADO (8) | colocase [accolés+O]
SAFOFIREFI (7) | airoise°, effrois
SABETIMICU (8) | biscuité(vt), cambiste, basicité
FCINEMULEL (8) | fulminée(vt)
EDOMACIRAS (9) | caodaïsme (croisade,dioramas,adamoise°,madérois°,...)
REREQALOFE (7) | éraflée/er
EBELIFEDOG (8) | défoliée(vt)
OSACARECIT (10)| cacaotiers (x) ((accoster, actrices, caraïtes, cairotes,...))
EDASEMATAR (8) | mastarde (adj)
MUSADENIGU (8) | Agnus Dei(inv), nigaudes, guindeau, demi-sang(s)[médians+G,demains+G]
ACOTEDISAS (8) | acidoses[associé+D], diastase[asiates+D]
ENUSESUSIM (9) | sinueuses[usinées+U] (menuisés(vt),messines,meusiens)
ERURIDEMOS (9) | demi-soeur(s)[dormeuse+I,iodurées+M(adj)],remordues[dormeuse+R]
AHEPIDILOT (9) | haliotide,haploïdie(haploïde[poilade+H])((hôpital,talpidé(nm),platode,...))
UOFABAZDEI (7) | dazibao
TEBATACOSO (8) | boscotte,cat-boats[tabasco+T](bas-côté(s),cat-boat)
ISITOMEXOS (8) | stomoxes
SNELECUSIR (9) | éclusiers(ière),esculines[incluses+E],rinceuses(eur),sinécures,ciseleurs(euse),ciselures
ETANUTONUT (8) | tout-en-un (inv)
ONCGUEJALE (9) | encagoulé(vt),conjugale,enclouage (coagulée(vt),anculage,louangée)
OLESOZAMIS (8) | somalies(adj)
TAGINILIDA (7) | digital,gaditan°,initial,Landtag[galant+D]
FCOLIDANOT (9) | olfaction (location+F [colinot+A])
EFIJISASOL (8) | salifiés (vt)
IMELAREMEG (8) | immergée, mémérage(+mémérer(vi))
NEVACUSIDE (9) | audiences, déviances (advenues,viandées,saducéen,devancés,vaincues,acineuse(eux))
MIGUMERADE (8) | digramme, démiurge
RECERODEME (8) | recordée(vt)[décorée+R]
LPETIGIXES (8) | pixélisé(vt)
CELOMUNALE (8) | amoncelé,caméléon,lancéolé(adj)[encollé+A(vt)],nucléole[encollé+U],molécule[loculée+M(adj)],manuelle[allumée+N],mancelle
ELANIQOLUM (9) | malonique[malouine+Q,anomique+L] (linoléum,maquillé]
NEMEQASIIM (8) | animisme,mainmise [minimes+A]
UTURUCEREG (7) | éructer,cureter(vt),gerçure,recteur,recruté,guêtrer(vt)
TISIPATIFT (6) | statif (nm) [faits+T]
LULARAQEDA (7) | dalleur (nm) [aduler+L]
OSISETOLNU (9) | solutions[lotions+U],sous-toilé(adj),touloises°
ASELKUJUIE (7) | aïeules [lieues+A]
EUPROINVEB (9) | inéprouvé(adj) (péruvien[pénurie+V],bouvière(ier),provenue(vt),bouverie)
TDAAOOEENR (8) | odorante (adj)
TETIMAGAMO (7) | agitato
TETERATALH (9) | théâtrale (théâtral)
GEDOROITIE (8) | doigtier (nm)
OSARITURAI (7) | roustir(vt),sautoir,tiroirs
LABELANONE (9) | ballonnée(vt) (x)
NARIVERATU (9) | arrivante,variateur,narrative
AGIMEPENUD (8) | déminage[médiane+G],guide-âne(s)[dégainé+U],pandémie[médiane+P]
UTYMOSODUR (7) | ourdous(e)
LUCIDEGORI (8) | oligurie[orgueil+I],ridicule
LENADATEFU (8) | défluent(nm)[défunte+L (+vi)]
RXIRILIVEM (8) | lixivier(vt) (lixivié)
ILOLYPEROH (8) | lyophile (phyllie)
SOYHLIALTN (10)| haytillons (anthyllis(inv,+anthyllide)) ((haillons))
DOSALALEVE (8) | alvéolés (adj) [vallées+O]
PODADUREPU (8) | pouparde (poupard)
ATOTSZOIEN (8) | azotites, ostinato[station,toisant+O]
UECITEBUSA (8) | biseauté(vt)[abêties+U]
UQELIRAGAS (8) | algiques, laquages, laquiers(nm)
ERETOTECAB (8) | carottée(vt), et cetera(ou et caetera, inv^2)[écartée+T]
IFANOTENEQ (8) | fontaine
OLCLGMEIEI (8) | colligée(vt)[collège+I],logiciel,limicole
IEAPTSUIEP (9) | pipeautés(vt) (x)
UILENDUSMS (8) | ludismes(ou luddisme+luddite)[simulés+D],nudismes[démunis+S],inusuels
EECUPRACDI (8) | peaucier(nm)[aperçue+I],décapeur(euse),eucaride,pédicure,peracide[déparié+C]
EOLSISTYSA (10)| asystolies (asystoles) ((solistes[isolés+T],sotalies[isolats+E],stylisés(vt)[listes+Y],systoles))
MUPJMUETOE (7) | pommeté(adj)[empoté+M]
NIEAETEAEI (6) | taenia (ou ténia)
FPTNAAEAOQ (6) | panoté (vi)
EGIUECCNEF (7) | fuégien° (enfuie,guinée(nf))
RYSIDALASA (9) | sarladais° (x) ((aralias))
HVISOLEDAN (8) | olivades,adhésion,vandoise(nf)[viandés+O]
EXIMINUMES (9) | immunisée[minimes+U],minimexés(adj)[ximénie+M] (ximénies(ou ximénia)[ixièmes+N])
OLEPORENEC (9) | nécropole[colorée+NP] (x)
LEROSEMYTA (9) | atermoyés(vt),aréostyle (martelés[alertés+M,tramées+L],métayers[rétamés+Y],molester[tolérés+M],oestrale,oléastre[alertés+O])
EOSSPHIDII (9) | siphoïdes [hispides+O] hispides=dissipé+H
MANAFEBOTA (7) | fantôme (amante,ataman(ou hetman,nm^2),nabote)
ECOSAMATIN (10)| anatocisme (caséation[estancia+O],anatomies[aimanté+O])
RIDITATASU (8) | distrait,traduits (adstrat,attriau(ou atriau(x²)),daturas,tarauds,turista(ou tourista))
IGTTUIOFVE (8) | fugitive (x)
EPETIBUFAN (8) | aubépine,infatuée(vt)[enfaité+U],peaufiné
SANULILETU (8) | luisante,alunites[latines+U],installé[taillés+N],sautillé(vi)[taillés+U],nullités,nautiles
EEPATURRUR (9) | épurateur(nm) (aperture[retaper+U],parterre[retaper+R,arrêter+P])
RUTULUNEPU (8) | purulent(e) (x)
SIAOMSBRRR (9) | assombrir (x) ((rassoir,rasoirs,sarrois°))
QLOOSRIUIE (9) | iroquoise° (x)
OETIDSXOIS (8) | sextidis (dioises°,idiotes,sixties(inv))
ARIRUEOMPM (8) | emporium,pomé/erium [pommier+U]
RRJTIFUAIU (6) | autrui (inv)
VIANDEIBRO (8) | anobiidé (nm)
USCIEDTAFE (9) | factieuse(eux),éducatifs
ENERUTETED (9) | détenteur[endetter+U],entretuée[éternué+T]
NLTEUPSUAO (9) | pontuseau[épousant+U]
IABOBARIGA (6) | airbag, gabbro (agora, aigri, rabab, rabbi)
ESISENIJUT (9) | inusitées, jeunistes(+jeunisme)
ORUPOCAMAR (8) | corrompu (comparu, Camorra) ((carrom))
IBETERALYR (9) | retirable [artériel+B]
XANEGIRIMA (8) | amaigrie[mariage+I],imaginer,migraine[minerai+G],marinage[mariage+N]
TOHETISBUS (8) | theutois°, boutisse[subites+O],tubistes[subites+T]
ELAMETYNIT (9) | alitement,mentalité[alimenté+T] (mantelet,tantième)
TITINASEXA (9) | extasiant[existant+A](tanaisie,existant(e,s)[attinés+X(vt)])
OSANIRUSAS (8) | roussins[roussis+N,oursins+S]
USIDUTESIQ (9) | distiques (x) +diptyque,dytique
OLACIDESIB (9) | absidiole, diabolisé
KIMEPERATO (9) | amétropie[importée+A](kératome,amétrope[emporté,trompée+A])
SIGITISUCA (6) | ASCIIs[saisi+C], isatis[saisi+T]
EBERESUTUR (9) | tubéreuse (eux)
COSETLAHFE (9) | échalotes, talochées[lâchetés+O]
LANJDNIRTF (8) | flandrin(nm,+flandrien) (riflant(vt)[filant+R])
PICIUDSLAM (7) | musical(amplis,campus,claims,clamps,clapis(vt),discal,paluds,pilums,plaids,scampi)
OAPEZETINO (9) | panzootie (enzootie,pianotée[patinée+O])
NOSIROFILI (8) | in-folios,infolios
XATOWISUPA (8) | spatiaux[tupaïas+X] (postaux)
ALIPINIGEE (8) | pélagien[inégalé+P]
NCMIEZOAEN (9) | camionnée(vt)[maçonnée+I(vt)] (néonazie,océanien°)
EDILAPINUH (8) | paludine,dauphine,aphidien(nm) (anilide,enlaidi,daphnie(nf),paulien°)
SANETETOGA (9) | attagènes (étageant,gansette,gestante(ant(s)),nattages,ognettes)
ESCCMYUENI (8) | muscinée (nf)[émincés+U]
ESMMTAFROA (9) | matamores[aromates+O]
TEIMGTNRUE (9) | ringuette[teinture+G]
EGITTLEENT (8) | lingette
PUAUEIDTPP (7) | upupidé (nm)
OREQETOROR (7) | otorrée[torero+E](nf,+otorrhée)
ORUBOSAMUR (8) | rambours (bourrus, surboum)
ALOMETYBTA (8) | batayole
NIPITERASI (9) | piétrains[parisien+T,raisinet+P],spiritain(nm)
EMYXANIBAD (8) | adynamie[adamien+Y](badiane)
UTOTISUMEL (9) | lutetiums[tumulte+I]
TYDEROSINO (9) | détorsion[notoires+D]
AGISATECOP (9) | capotages, picotages
UPETEPEDAL (8) | dépeuplé(vt),peuplade,dépulpée(vt)
REREGECOBA (8) | bocagère(er)
ABUSOTALYC (7) | cobalts,câblots,clabots,Tabasco
EQESEMUBIS (8) | sémiques
OESDECOPAS (9) | copossédé(vt) (apodoses)
RAUASPINIG (8) | guaranis(ie) (airains,nagaris,panaris(inv),parians,pur-sang(s&s),sangria)
UNIRESIVET (10)| université (intrusive,réinvesti,inverties(vt),réinvités)
CUMEXONESE (9) | écoumènes (semoncée,consumée,écomusée)
EITEEXESUO (8) | eutexies (x)
UIERERPNAS (9) | arséniure, rainurées
ONAPUSOGUF (6) | gnoufs(ou gniouf),fongus(inv),guanos
SGEFAMALIP (8) | filmages
TENAGETERU (9) | étrangeté[argentée+T]
TIDEBAHOCI (9) | thioacide (cohabité(vi))
MSUTECENUG (8) | sucement(segment,menuets,céments,gnetums,muguets)
SETEKEJARU (9) | réajustée (rajustée,réseauté(vi),surjetée)
ISICABIDIL (7) | basilic[alibis+C]
PENAROPIVI (8) | papivore, rippieno(ou ripieno/ripiéno)
STACKIGLED (8) | délicats
CRITNESWEH (10)| winchester (chrétiens[cintrées+H (vt)])
TENAGENIFI (9) | feignante(ant,ou fenian(e)) (antigène,nanifiée(vt),gentiane)
LRORIALGIR (8) | grilloir (x) ((aigrir,gloria))
AEQICITAHU (9) | chiatique (x) ((château))
URROSEOASD (9) | sous-ordre(s)
QCOARESSCP (8) | craspecs
OPTTUAAISS (8) | apostats, aussitôt
LOOAUOSBLL (6) | absolu
TAECMSCOHI (8) | chamoisé(vt),cacosmie,chicotés(vt),machiste,tachisme,chicotes
SENIINPIED (8) | insipide, pinnidés(nm)
MOEYNRTMIE (9) | métonymie (énormité[montrée+I],myomètre)
ILINSDGOER (9) | religions, originels
EERIOMITSD (10)| dosimétrie(dosimètre,droitisée,droitisme,isométrie,miroitées,troisième)
ECEEAIRLGN (9) | crénelage[relancée+G],réalignée[algérien+E]
RRURAMELEY (8) | mareyeur(euse+amareyeur/euse),relayeur(euse)
ETICODAMOS (8) | dictames[décatis+M(vt)],sodomite,comtoise,mastoïde[amodiés+T]
NNEDUNACEX (9) | décennaux(-al) (x) ((nuancée)) (((annexé,cadène,cannée(vt),caudée(adj),exaucé,en-deçà(inv))))
EVOLOROLUG (7) | vogoule(-oul)
IESODUHATE (9) | souhaitée (auditées, diathèse, saoudite)
PINACESOME (9) | émancipés[pinacées+M], canoéisme[miocènes+A]
FONENERIRA (9) | aérofrein[rôneraie+F],enfariner
ISUQITYSAC (7) | acquits(nm) (+acquis(e),acquitter)
IIEUPFTEAX (8) | épitaxie (fétiaux(pl de fétial(nm), + fécial/aux)[futaie+X])
IUMEHAMNIX (8) | minimaux
VEBLRDITEI (9) | débiliter(vt) (divertie[dévêtir+I])
UNENESARUS (9) | surannées(adj)[uranes+N] (senneurs(nm))[rennes+E]
LIRITOROCE (9) | tricolore[colorier+T,cloîtrer+O]
NOVOLINETE (9) | lotionnée (vt)
LUNONENEME (7) | noumène
RSEHICUBEM (9) | rembuchés(vt) (bêcheurs(euse),chemiser(vt),chimères,écubiers(nm),embûches)
ESOGALOLAT (8) | tallages (galates,galetas(inv),gallots,légatos)
GESETOLOHU (10)| éthologues (x) ((x))
NICOREPEDI (9) | copinerie,pied-noire(pl s&s)(crinoïde[noircie+D],oedipien,pecorini(inv)[noircie+P],pied-noir)
LIHURETERE (8) | lutherie, luthière(ier)[huiler+T]
UQALIMEJAD (8) | lamaïque (malique) ((miaulé(vi),laïque))
MATOFEJADI (8) | feijoada (adamite (+adamisme,adamien) [médiat+A])
GODOSINEVE (8) | genevois°,ségovien[soignée+V]
UTOSOFITED (9) | toutefois (x) ((duettos[toutes+D](+duetti,inv),fiottes,sofiote))
POPILENASI (9) | panoplies(aleppins+O[plaines+P],opalines(-in)[plaines+O],épiaison)
ATEXECUNEM (10)| exaucement (x) ((écumante(adj)))
IORENONAXA (7) | anonier,oxonien° (ionone,anoxie,narine)
EFORURISEB (10)| fourberies (boursière[bourrées+I],oeufriers,soufrière(nf)[fourrées+I],esbroufer(vt)[bourrées+F])
GUSANAVURE (9) | varangues (saugrenu[nargués+U])
IQOTAFEDUD (8) | diadoque (toquade)
ETETADUCIN (9) | étudiante[attendue+I](audience,édictant,ténacité)
APUNILIMEN (9) | paulinien (manipulé[aluminé+P],manuélin[aluminé+N])
RFENEDEZAN (8) | renazéen° (andrène, ennéade)
SOBOTEGOLE (8) | gobelets[belotes+G],obsolète[boostée+L] (gobetés(vt))
ACEREMOROT (8) | acrotère[écarter+O],réamorcé
HENARUGIXU (8) | hargneux, inauguré
LEDINEVITI (8) | divinité,lénitive(if)[invitée+L],lividité,lie-de-vin(inv)
BESELASARU (9) | assurable, belarusse[râleuses+B]
SOBOGIPETE (8) | pégosité,épitoges,biotopes (bigotes(ot),boostée,isotope,poétisé,...)
NONITEFIHE (8) | tonifiée,thionine,thiofène,notifiée (honnête,innéité,fontine,thonine)
SGUDATELUS (8) | augustes
ERECIDESUN (9) | endurcies,cendreuse(eux),discernée[décriées+N],résidence,rescindée(vt)
LEROCILERE (9) | cellérier (ière)
ABOREBACOT (8) | acrobate (barboté(vt),caboter(vi),octobre,cabaret)
ENHURELUDO (8) | onduleur(euse)
ILIPARODEV (9) | dipolaire (poivrade[parodie+V],dévaloir[dariole+V])
ECAMANELEV (8) | encalmée(vt),enclavée,malvacée
HEMECEBULA (9) | embauchée (béchamel,ébauchée(vt))
TUDEREPACE (8) | décapeur(euse),épeautre,capturée,dépeceur(euse),percutée,prédatée(adj)
OUNEPILIDE (9) | euploïdie (euploïde,oulipien,oedipien)
EROPESILUT (9) | surtoilée(adj),urotélies,pistoleur(euse),peloteurs(euse),pleurites
TOCUTIHUSE (8) | chiottes, theutois°
AUDEDEDINA (7) | danaïde[dédain+D], addenda
GEMUSEDODE (8) | démodées (modeuse(eux),désodée(adj),médusée(vt),oedèmes)
NENASOSEFU (8) | faneuses(eur),sonneuse,faunesse
NANECATAGI (8) | agaçante,ceignant,caatinga,agençant
HUNETEMOTO (9) | nomothète (x)
TIPUVASARA (7) | tupaïas,avatars,rapiats(ou rapia),pataras(inv)
ECESAJADUG (8) | déjaugés(vt),adjugées
ERETURUSAD (9) | dartreuse(eux)
DELECABESE (9) | débâclées(vt)
ELIBUQARES (9) | quérables
ECORAKATEG (7) | agérate[étager+A],cortège,traçage,rotacée(adj)[écarté+O]
PARINIMELE (9) | lapinière(nf)[pralinée+I],impériale,permalien[pralinée+M]
DITURAHORA (7) | routard(e)
ESUNULABIR (10)| sublunaire (insalubre[lunaires+B,urbaines+L])
ESIMOLORIR (8) | riomoise°
JECENESIGO (9) | négociées[cosignée+E]
ATUREJETAL (8) | lauréate
OGANISALEN (10)| langonaise°[analogies+N] (aiglonnes,angolaise)
OERUPEHALE (8) | auréolée
PEMORENETE (9) | tréponème[emportée+N]
ENUFESOJAM (8) | saumonée (adj)
GOTICUBITA (6) | abouti,agouti(nm),bagout(ou bagou),catgut,cagibi
ESULEXINUN (9) | unisexuel (unisexué (adj))
EMIDEJOTAS (9) | diatomées[atomisée+D,médiates+O]
PSIQEROROR (8) | reposoir (x)
EZAMAMIRUS (8) | samarium[samuraï+M]
UNIPETESOD (9) | dépointés(vt),dipneuste,pointeuse[poutines+E]
LEFULOCULA (7) | floculé(vi)
AGUPAFODER (8) | poudrage,garde-fou(s)(drapeau,faraude(aud),fardage,fardeau,guépard,podagre)
REVACUCODO (8) | accouder[accordé+U],vocodeur(nm)
EVASIPETAH (8) | épaviste,apathies(apaisée,aphasie,hâtives)
CEJIFATOBE (8) | jacobite,objectif(abjecte,facétie,jacobée(nf),objecté(vt))
RESEMIPOHE (9) | réimposée(vt)[empirées+O]
OLAMERISIL (9) | ramollies,mariolles,morailles
TETUVUSIGM (7) | mutités(nm),muguets (x)
NAQUDUCIEA (8) | quinaude(aud) (caduque,acadien,aqueduc,canaque)
UDEDERTPNL (8) | penduler(vi),prudente,prétendu[tendeur+P]
ATACATEWEU (7) | acétate (céteau,téteau)
IGOSUNIRNP (9) | pingouins (guipoirs)
UTEDAGHSNL (8) | dégluant(vt+désengluer),gluantes,shetland,shuntage
TELUXELERU (9) | tellureux(euse) (truellée(nf))
ISANUSANOH (9) | saunaison (hosannas)
URESEGENTR (10)| résurgente(ent) (x)
ABOBOPILAT (7) | bobtail (aplati,balboa)
OSELARODEM (8) | démersal(e,aux)[lardées+M]
UTERUDOMSN (9) | sourd-muet(inv)[moutures+D],surtondue[douteurs+N]
FINACIRUHE (8) | chaîneur(euse),chaînier(e),chaurien°,fraîchin(nm),franchie,infarcie(adj),infichue(adj)
OGANINEJOL (8) | aiglonne (agnelin(e),galonné(vt),jalonné,longane)
CELIREFARO (10)| calorifère (acérolier[éclairer+O,aéricole+R])
EVESORISAT (9) | assertive(if),savetiers(nm)
SAVOBEDUSE (9) | désavoués
DIGEDUGEVA (8) | dévidage (évidage,guidage,divagué(vi))
ETEDICEVIL (9) | déclivité (élective)
IPODUNEDEC (9) | cou-de-pied (pl. cous-de-pied) (x)
LECIPANARO (10)| coplanaire (x)
INEGULAREW (9) | ralinguée (vt) [algérien+U]
BORALATILI (8) | tailloir[allotir+I] (ab irato(inv),orbital,torball)
LBERUCADIR (9) | calibreur(euse) (aciduler,baudrier,calibrer,clubard(e),cribleur(euse),dribleur(euse+bb),radicule)
SEVONAGASA (7) | savanes
ETUCEQESES (8) | est-ce que (inv) [quêtées+C (vt)]
SZEZUDITOL (8) | solitude (x)
INUMERUBOB (8) | bobineur(euse) (biberon,bobiner(vt),ombrien°,bombeur,boumeur(euse+boomeur/euse+boomer(nm)+boumer(vi)),ombrine)
RIRUPOREFA (8) | fourrier(ière)[fourrer+I], parurier(ière)
ESODUNESOC (9) | consoudes
EBEFOTIRER (9) | torréfiée (vt) (rotifère)
OCANENEDAT (9) | cantonade (anecdote,anonacée(nf),caténane(nf),encodant,tendance)
PIVICECANI (7) | vacciné (in-pace (inv))
VSOPENESIQ (8) | pensives, pèse-vin(s)
SISENENELI (9) | séléniens[enlisées+N], senlisien
TOSAHERENA (8) | anthères[éthanes+R], athanors
ICINIFAHOT (9) | inchoatif(ive) (x) ((fichant,inactif,faction,fiction,chianti,conatif(ive)))
ECARINENUV (9) | vaurienne[vannerie+U]
RETUVEDENE (9) | redevenue
LIBOSIHEXI (7) | exhibis (biliés(adj),elbois°,hélios)
DEGOCETILO (9) | cétologie (éclogite[ligotée+C],écologie)
ISIRESITED (9) | sidérites
IGEDEPESAC (9) | dépeçages[décapées+G],pèse-acide(s)[décapées+I],dépicages
UCIRATUFIN (8) | craintif (inactif,curatif(ive),infarci(adj))
TOLENITEPO (9) | potentiel (x)
DITERATUTE (8) | attitrée(adj)[traitée+T],traduite[auditer+T],idéateur(trice)[auditer+E],attitude,détruite
VECEHEPOTE (8) | pochetée(NF) (pétoche)
OTESEDISIS (9) | isoséiste (isosiste,désistés,sétoises,dossiste)
AHICINOTEL (9) | chélation, nicolaïte (chienlit) ((acholie,ancolie,chilien,léchant,italien, laïcité,taloché,téocali,...))
CETADOTULI (8) | cotidale(al),altitude,latitude
AQARESEBIG (9) | gabariées(vt) (arabisée(vt)[braisée+A],braisage)
OROGEPEQIR (8) | prorogée (vt)
ABORATEFON (8) | afro(-)beat(s),bare(-)foot(s) (bâfrant(vt),baronet(nm),obérant(vt))
UREPEMERAR (8) | empereur
NAPOHEXOLE (8) | anophèle (phalène[pénale+H])
CREMOTAVAS (8) | aromates,cravatés(vt),vacarmes,mascaret,mercatos[amorcés+T],avocates
ELAGIRETAD (9) | délaitage, légataire
INATEVIRET (9) | itérative
DESITUSISA (10)| assiduités (x)
QUDUCENETI (8) | quiétude, tuniquée(adj)
UNADIMANEB (8) | danubien, amandine(in)
EGEPILASUL (9) | gaspillée[paillées+G(vt)],pailleuse(eux),seuillage
ASADICENET (9) | distancée (acadiens,aidantes,cinéaste,décaties(vt)...)
ERIHATUTAZ (8) | hattéria (azurite,attriau(x,ou atriau))
ISIVANUSUG (6) | unguis(inv),vagins,suivis
ROQIDAGUTE (9) | argotique
ENURAFETUC (8) | centaure[cutanée+R(adj)], facturée
TITURETEQE (9) | étiqueter, étiquette, requittée (vt)
DLEREBEHEX (8) | exhérédé(vt) (bredele (inv))
ATEBOLANOT (8) | batelant(VI) (atlante,atonale,tantale,étalant,notable,tablant,attablé,abalone)
IPIGYLOREP (8) | polypier (x)
ACISASEGEC (9) | saccagées (x)
ESEVISYMAC (8) | cymaises (nf)
OETAZITEDA (8) | diazotée(adj) (azotite,azotate) ((azotée(adj),aétite,iodate))
CAFAHESULE (9) | flacheuse(eux)[fâcheuse+L,faluches+E](achalées(vt),chaulées(vt),fauchées,lâcheuse)
USUCETIRAS (9) | suricates[autrices+S]
EERUSESEHE (8) | herseuse(eur)[hersées+U(vt)](ressuée(vt),séreuse(eux))
ETISIHOVYN (8) | synovite,vinosité[invités+O],yeshivot(inv)
EAFEGIVACA (8) | agavacée(nf) (x) ((agacée,cavage))
RBEMARURAR (8) | marbreur(euse),marbrure
DZOVAFEMYS (6) | avoyés(vt),azymes,zymase,fovéas
AVARETASID (8) | dataires[triades+A],tardives[triades+V]
SOGAREMENI (10)| mangeoires
UPIMASEPER (10)| paupérisme (paupérisé(vt),paupières,supprimée,paumières(ier))
XIZOBETOBA (8) | zootaxie (x) ((x))
NECEREVORE (9) | révérence (x)
SSURASYMAR (7) | sarraus (yassas)
ATETEGAHUS (8) | augettes[taguées+T]
ETEMENISID (9) | démenties,éidétisme,sédimenté(vt)(déminées,démentes,tinéidés(nm),intimées,inédites,émétines,méditées,destinée,mendiées,sédiment)
LOCAGASARE (9) | racolages[acérolas+G (ou acérole)]
NSESERADUL (9) | dessaleur (nm)
HEGELONEDA (9) | halogénée (vt)
EESENATARU (8) | sénateur[saturée+N],retenues,uranates,réseauté(vi)
UTESILACEG (9) | gesticulé(vi) [leucites+G]
UZARIDEREC (8) | eucaride[cédraie+U]
PESABANARO (9) | panarabes[parabens+A (ou parabène)](parabase)
FENULANACI (8) | lacanien°[cannaie+L],lucanien
RYLEMISUSI (8) | simulies[missile+U,simulés+I],lyrismes
UGUNERUZAH (7) | nuraghe/é[nargué+H]
BUSUVESESE (8) | buveuses(eur) (x) ((vesses,busées(vt),buvées(nf),bévues))
RUQIMAROZI (8) | marquoir (x) ((miroir,mourir))
EVUNAMINIB (8) | namibien° (inanimé(adj),unanime,neuvain,amibien°)
NENEFEPIRI (8) | népérien°[périnée+N],épinière[périnée+I]
LERISUVONE (9) | lovériens°,niveleurs(euse),novéliser(vt),révulsion,universel
EGIMILOBET (8) | mobilité,légitimé(vt)
UCITESEREN (10)| ceinturées[cruentées+I]
SUTITAJEDI (8) | attiédis,judaïtés[audités+J]
TOHOTESIGE (9) | ghettoïsé(vt),goethites(égotiste[ostéite+G])
AGANERAMAL (8) | lamanage
IMABUNESET (9) | matineuse[matinées+U],baisement[matinées+B]
ERIDACESAC (9) | saccaride[ascaride+C](ou saccharide+saccaroïde)
EVESISOSEB (9) | obsessive (x)
GUFESUNUHE (8) | fugueuse(eur) (fuguées(adj))
OSUDONALOS (7) | saloons,soûlons(onne),soudans
HISEHIMIRO (7) | hoiries
GENEPABICA (8) | épinçage
UTARENOTEC (10)| autocentré, réécoutant
AREPORILEF (9) | parolière,proliféré(vi),prolifère
